CustomerID,Gender,Age,Region,CustomerSegment,PreferredPaymentMethod,CustomerTenure_Months,Recency_Days,PurchaseFrequency,AvgOrderValue,TotalRevenue,TotalItemsBought,TotalReturns,FavouriteCategory,CLV
CUST_0972,Male,66,Africa,Premium,Debit Card,36.2,257,3,3130.7,9392.11,10,0,Beauty,3113.4
CUST_0973,Male,20,Europe,Mid-Range,Credit Card,55.3,542,5,567.33,2836.65,14,0,Beauty,615.55
CUST_0974,Male,23,Europe,Budget,Bank Transfer,32.2,462,5,77.91,389.56,14,1,Home & Garden,130.66
CUST_0975,Female,22,North America,Budget,Debit Card,45.0,88,8,124.26,994.06,25,0,Home & Garden,265.09
CUST_0976,Female,22,South America,Budget,PayPal,29.5,474,11,100.33,1103.63,36,0,Fashion,448.93
CUST_0977,Female,64,Africa,Mid-Range,Bank Transfer,56.6,384,5,191.91,959.55,11,0,Food & Grocery,203.44
CUST_0978,Female,40,Asia,Budget,Bank Transfer,39.7,162,2,82.02,164.04,8,0,Books,49.58
CUST_0979,Female,66,North America,Mid-Range,PayPal,42.7,999,0,0.0,0.0,0,0,Unknown,0.0
CUST_0980,Female,26,South America,Budget,Credit Card,60.0,404,6,54.61,327.67,15,0,Fashion,65.53
CUST_0981,Female,52,Asia,Budget,PayPal,30.0,238,5,89.36,446.78,19,3,Home & Garden,125.1
CUST_0982,Female,37,Europe,Premium,Bank Transfer,47.5,186,4,1570.19,6280.77,11,1,Fashion,1388.38
CUST_0983,Female,66,Europe,Mid-Range,Credit Card,40.7,256,6,302.2,1813.22,11,1,Books,490.05
CUST_0984,Male,59,Asia,Budget,Debit Card,41.7,163,5,79.78,398.91,12,0,Beauty,114.79
CUST_0985,Female,52,North America,Premium,Debit Card,38.3,81,7,2112.43,14787.04,22,1,Books,4302.08
CUST_0986,Female,67,Europe,Budget,Debit Card,60.0,37,4,84.18,336.7,9,1,Home & Garden,58.93
CUST_0987,Female,35,Africa,Mid-Range,Bank Transfer,58.1,434,5,493.56,2467.81,19,0,Sports,509.7
CUST_0988,Female,34,Asia,Mid-Range,PayPal,39.0,334,7,436.71,3056.98,20,1,Books,873.42
CUST_0989,Female,41,Asia,Budget,Credit Card,46.3,113,5,165.48,827.4,17,0,Food & Grocery,214.44
CUST_0990,Female,20,Europe,Premium,Debit Card,56.3,331,7,2252.14,15764.95,25,0,Sports,3360.21
CUST_0991,Female,49,North America,Mid-Range,Credit Card,31.3,87,6,311.82,1870.94,11,1,Home & Garden,657.51
CUST_0992,Female,52,Africa,Mid-Range,Bank Transfer,45.2,733,4,999.78,3999.13,19,0,Beauty,1061.71
CUST_0993,Female,55,North America,Budget,Debit Card,54.7,33,3,184.38,553.14,11,1,Electronics,101.12
CUST_0994,Female,30,South America,Budget,Bank Transfer,59.2,75,6,128.96,773.77,18,0,Sports,156.84
CUST_0995,Female,64,South America,Premium,PayPal,52.0,213,3,1969.79,5909.38,11,0,Books,1363.7
CUST_0996,Male,42,Europe,Budget,Bank Transfer,48.0,423,5,117.25,586.26,17,0,Books,146.56
CUST_0997,Male,26,Europe,Mid-Range,Bank Transfer,49.7,171,7,601.42,4209.95,21,0,Beauty,1016.48
CUST_0998,Female,21,Europe,Mid-Range,PayPal,53.7,508,7,578.7,4050.91,23,2,Electronics,775.91
CUST_0999,Female,31,South America,Mid-Range,Credit Card,45.4,236,6,384.55,2307.3,17,0,Fashion,609.86
CUST_1000,Male,54,North America,Budget,PayPal,49.8,239,6,106.81,640.88,19,0,Food & Grocery,154.42
